"RegionName","City","State","Metro","CountyName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02"
"90046","Los Angeles","CA","Los Angeles","Los Angeles",113.327289211242,,,,,,,,,,,,,,,123.809523809524,104.5361,,115.4773,,113.0352,,,,117.435411020777,121.5214,122.4095,123.7873,132.2572,137.771,146.5569,,135.3017,,,136.300417246175,133.4027,138.2066,150.2743,147.254,149.2734,155.5368,158.9336,,150.818,155.818,169.8345,168.4255,167.7801,173.6024,184.504,196.0752,,,,,205.6248,195.462,196.7997,205.2091,199.7085,210.4093,218.3913,216.0156,225.9819,216.6418,221.6666,221.0501,216.4266,239.802,240.2759,236.1752,238.5282,238.7285,253.0113,255.5697,264.372,289.7871,289.1844,276.5233,279.1028,272.6937,266.5556,273.1817,289.7757,314.7808,329.7151,341.0361,348.293,342.4794,333.5664,346.6492,337.9459,358.6622,373.5226,386.7801,411.2824,419.7339,409.9357,429.5092,445.4376,469.0044,473.9298,471.2003,460.9,453.9642,456.6702,460.8108,456.8357,490.7481,504.609,508.2486,498.1552,498.1475,528.6275,531.0807,519.8159,533.8945,,562.1892,539.4371,549.0027,571.6385,582.8087,561.9646,540.8062,,,493.987966305656,,502.9376,546.9879,571.819,618.1226,598.0538,557.5757,541.9651,558.9022,586.7308,,,,,,431.485185185185,,524.9169,,466.3864,,479.5061,491.0976,500.2555,,,,,408.419801980198,407.6171,,,,,,,,,,,415.462801932367,416.173,413.7633,,424.8779,,,404.288571428571,398.9501,,395.2132,381.141,,368.9951,,359.7191,,,358.336904761905,,,,,,,,,,400,,,414.473684210526,,,,,,,,,,,,,,,,,522.727272727273,,496.6739,496.8194,,,509.915014164306,,,
"28269","Charlotte","NC","Charlotte","Mecklenburg",72.9312762973352,,73.7056,74.1782,73.5458,74.0351,74.0443,,,,,,,73.7704918032787,73.6287,75.4038,77.7574,,,,,,,,84.5286885245902,,,81.3008130081301,85.0571,85.6127,,,,82.8220858895706,,91.2282,,,,82.2610294117647,83.0422,,,,78.4552845528455,,,,,82.3529411764706,,,,,79.9632352941177,,,,,,82.2610294117647,,,,80.1470588235294,,82.1866,85.1556,83.6514,,,76.0590500641848,78.5074,,78.8759,,79.2353,80.7637,,77.6084,,,,75.9803921568627,77.7633,77.7147,,78.1657,78.0411,80.5453,81.2104,,,,73.6919675755343,78.8914,79.4568,79.663,78.6333,78.0546,80.1415,83.5432,82.7643,86.97,85.8585,85.6627,,82.6054,85.5632,88.9751,88.9475,85.8551,89.5006,89.2367,89.9819,94.2087,95.408,96.6272,93.9208,86.3407,84.6966,88.5752,91.5889,87.0427,90.5432,88.4517,89.1173,,92.2646,95.8409,94.8997,92.5101,88.163,91.4058,90.8237,87.8669,88.7256,88.6739,86.8442,86.5846,88.5,,85.2414,82.9637,91.5443,,104.1929,94.9121,89.5969,,,,,,,,,,89.0736342042755,,105.376344086022,,,77.2058823529412,,,,,72.9166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.1587301587302,80.1038,,77.6083,,,,,,,,87.8552971576227,80.3641,84.3386,79.8285,78.2019,,76.9524,,77.5515,,75.0056
"30349","Riverdale","GA","Atlanta","Clayton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.6428571428571,,,87.4125310173697,91.8667,86.3879,84.3885,86.8151,84.3117,82.8433,85.132,86.9657,87.1233,86.981,88.5618,90.6178,92.1198,92.469,91.7696,90.9124,91.6544,93.1048,92.8806,90.3829,90.5292,90.7012,91.1715,87.5934,84.303,88.6322,85.2844,86.4014,87.38,89.2645,,83.5762,,,,,,59.4507269789984,61.3988,,73.0207,,,,,,,,,,,,,39.4117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10003","New York","NY","New York","New York",,,,,,,,,,,,,,,,,,,,,,,,,,,368.65671641791,,400.8037,393.749,392.1385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.073807380738,702.5997,722.9298,,829.4478,810.7352,837.7148,886.901,,924.513,,,940.298507462687,872.7103,850.3479,943.1671,,,,989.318413021363,,,,,,,,,1018.20250284414,,1037.1314,,,,,1217.03853955375,1192.0868,1132.7291,,1210.3336,1259.9513,,1297.4937,,,,1315.41725601132,,,,,1642.32704402516,1561.6867,1502.7595,,,1361.38613861386,,1176.6656,,,,,,,,,,,,,,,,,,1086.48881239243,1106.6881,1314.1915,1297.6109,,,1654.03170227429,,,,,,1140.625,,1275.8976,1232.233,,,,,,,1324.3716,,981.0444,1191.6993,1264.204,,,,,,,,,,,,,1295.75952764359,1405.9309,,,,1624.0157480315,,1471.7886,1531.4888,1402.4295,1567.228,1573.0591,1668.7975,,1599.8505,,,,
"94565","Pittsburg","CA","San Francisco","Contra Costa",,,,,85.1063829787234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.990049751244,97.6398,101.1118,101.6688,,,,,119.047619047619,114.1352,108.0589,116.9868,125.4623,118.179,121.3178,128.2364,134.1807,,,,,,,,143.342036553525,,,,152.363184079602,,,,178.403755868545,169.0486,171.5477,174.8829,175.6087,,,,,,,,,,205.882352941176,209.2095,211.8092,207.2314,200.0075,198.5515,214.0885,,,,225.653206650831,229.3281,,243.7099,253.837,254.2332,261.4919,267.2596,,282.904,,,282.805429864253,294.2127,,285.9778,310.0559,,309.571,,321.1513,305.6011,,345.5755,357.2927,360.1958,356.8251,362.6363,376.3126,384.7266,387.4507,,,,,,,,,,,339.954597048808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10462","New York","NY","New York","Bronx",,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.626427406199,35.8701,,,,,,,,,,,,40.7830342577488,,,,,,,,,47.244094488189,,,,,50.9478672985782,,,57.0962479608483,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5164835164835,,89.8238,81.7589,86.9781,,94.4949,,,98.2248520710059,93.1776,92.602,92.699,,106.5828,108.3675,105.3646,106.8108,110.9625,115.1958,112.5449,114.2423,116.8664,116.3644,119.0049,122.3491,124.4249,128.7217,125.6119,129.9234,140.5702,144.2671,139.3964,146.6552,152.4384,154.9099,160.3005,155.907,157.6749,160.9237,170.5831,172.6351,172.3416,171.3217,168.2801,171.6293,168.9131,171.1331,176.0973,183.2257,184.9715,185.342,183.8829,179.803,177.7384,181.5766,185.5616,187.5677,183.0054,184.3494,187.8157,178.956,183.5927,187.0231,189.819,192.6031,189.8277,,164.7687,,,,,,,136.653895274585,,171.9955,,175.1534,163.5954,163.5967,,156.6456,156.466,147.7957,157.902,,,144.75271411339,,,,,,,,153.985507246377,140.1739,,140.0068,,,,,,148.241206030151,135.8162,,,,,,,,,,,,,,,,,,,,,,,,,,,150.081566068515,,,158.14266487214,156.2796,,,
"75052","Grand Prairie","TX","Dallas-Fort Worth","Dallas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9976162097735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"60613","Chicago","IL","Chicago","Cook",,,,,,,,,,,,,,,,,,,,,,,,,,,,120,122.3965,,,,,,,,,117.142857142857,118.0478,,,155.416666666667,144.209,,,,,,,,,176.060606060606,,,,,,,,,,,210.84864391951,201.5259,191.9927,,,,,,,,,,208,201.4559,204.6301,,211.7033,,,,,,208.666666666667,203.5686,,206.993,219.2232,,,,,,,,,218.75,230.5964,231.9835,230.429,221.1836,233.9573,244.0769,234.9441,215.1114,,,241.904761904762,219.0931,220.3424,219.5428,235.0268,237.6466,,254.8956,266.3603,,,,260,265.0109,264.8174,258.1879,251.5508,262.0313,,,,,,,236,240.7751,253.8261,250.7071,249.0598,,,,,,,275.741710296684,,234.9614,245.7219,,238.7413,244.8853,238.684,,,,,,,,230.47619047619,220.0784,222.0514,221.6106,222.1254,,210.0125,215.2905,,,,218.333333333333,204.6078,216.5172,,,,,,,213.576158940397,198.5874,,210.5861,230.6667,204.3778,192.5738,207.1927,209.97,188.6256,175.9225,193.75,,177.9726,179.5692,208.9343,204.7774,211.1109,202.2079,197.4388,176.7167,,,,,,199.666666666667,204.0644,209.1167,213.4464,222.3958,211.0478,230.0008,221.3109,213.2806,219.1595,,,202.4,221.7495,233.5463,209.9907,198.6626,206.5673,214.925,215.3542,,207.3904,
"20009","Washington","DC","Washington","District of Columbia",,,,,,,,,,,,,,,135.537190082645,143.077,146.2217,149.9647,125.8119,127.4012,137.1751,,,139.072847682119,146.4171,147.4872,148.9436,160.1916,166.8943,164.5702,,,,166.666666666667,,166.9904,182.4614,181.5342,183.0026,176.5377,179.2768,,,,200.330578512397,,211.0653,204.9007,209.2511,224.0154,224.6154,223.6176,222.4172,220.6544,207.7119,182.6927,183.2118,201.7359,212.6436,240.0443,242.0512,258.6855,262.4533,264.1318,273.4244,267.3948,260.0547,261.9652,271.2762,285.0241,295.5568,296.9306,308.081,305.4311,309.7678,318.4358,343.5127,352.4464,354.2567,365.3494,357.4945,355.7806,364.8715,375.3427,376.1079,370.5143,366.9248,378.891,383.2204,384.6426,386.566,402.6225,414.3185,424.2537,420.6843,421.9632,447.8344,469.2724,471.541,465.1894,479.387,509.8076,510.4091,499.9644,492.3754,486.4733,478.2774,478.2519,527.0827,528.4628,544.3876,516.6274,539.5659,550.8656,553.9358,550.2879,539.6134,538.7968,533.4676,529.7162,526.9928,525.4226,525.9214,516.8786,512.7266,509.7166,514.822,515.3327,497.5928,489.5449,483.1505,491.6319,512.0913,535.7206,546.8164,552.6269,550.163,545.917,501.6021,490.6567,508.2903,527.8864,499.1653,498.8384,528.9961,531.6265,526.796,516.0558,506.9168,511.212,508.2591,512.4405,491.3974,486.7593,499.9239,477.4655,481.7291,497.4404,488.654,517.0497,529.0755,529.3432,520.6628,515.8021,506.8617,512.7246,500.4252,497.0083,500.4207,519.9036,511.2967,496.0974,503.0774,510.0137,528.6265,521.071,517.7727,531.5348,511.3769,503.4098,525.7456,535.0267,522.2266,521.0484,518.6851,523.3071,526.5299,526.356,508.2155,533.0319,537.9524,542.2031,524.4692,521.9958,531.8671,532.6079,545.9702,547.5335,524.3255,537.4853,548.3567,547.1926,542.5253,548.2241,552.8819,,760.5916,648.9709,576.177,572.8396,580.8235,597.9465,604.2535,600.6597,598.6654,602.37,595.9866,582.9181,589.7893,592.2051,602.3353,598.263,613.406,617.4439,618.3745,606.7958,586.4713
"30044","Lawrenceville","GA","Atlanta","Gwinnett",,,,,,,,,,,,60.8471074380165,,61.6548,,,,,67.8119349005425,,,,,,,60.407949790795,63.044,,,,,,62.7127659574468,,63.9608,66.2852,69.8198,73.8922,76.5767,,80.5646,74.4768,,,,,,,,72.2953216374269,,,,76.527149321267,77.1926,,77.339,80.2727,,77.1848,79.3701,79.9261,81.7744,79.5963,80.9439,82.7432,82.931,,,85.2054794520548,85.704,,,89.2857142857143,86.8554,86.3995,84.9816,85.3708,85.111,,,86.174575278266,,86.4216,89.5242,87.7532,88.639,,88.6363,86.9199,85.0024,85.6178,85.2457,86.6965,86.1779,86.9994,88.5803,87.6828,84.7486,82.5388,85.3989,84.6198,85.011,,,,,82.8271028037383,82.4735,86.4247,85.0721,82.9036,84.0129,84.6445,82.8019,81.7012,79.073,83.7843,83.373,82.1295,81.9497,85.3176,86.0401,86.7293,85.3193,86.8294,87.4722,84.4859,85.1076,83.7801,85.2408,82.2449,83.1581,82.639,82.1205,81.6617,82.9033,80.9703,,86.7263,,86.1795,81.0375,,,,,,,,,,,,,,74.6681415929203,,,,,,,,,60.9467455621302,,51.2688,,,,,43.8084112149533,,,,,,,,,45.0409463148317,39.6891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.327731092437,,,,64.2523364485981,,
"60625","Chicago","IL","Chicago","Cook",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,203.9216,,,,,,,,,,,,,,,,,,,,,234.042553191489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.615384615385,,,,,,,,,,,,,,,,,,,,,,,,,191.228070175439,,,,,,,,,,,,,,,,,,,
"63376","Saint Peters","MO","St. Louis","Saint Charles",,,,,,,,,,,,,,,,,,,,,,,,,63.8281004709576,,66.8558,,64.8386,,,,60.4166666666667,,,,,70.6232394366197,66.4639,63.2751,,58.9542,65.0742,,69.2521,,,,,,77.3026315789474,,78.3302,,77.5246,75.6631,76.2399,70.4031,,,,80.9163223140496,79.978,82.9252,81.6108,80.9606,87.4008,85.5323,86.4499,88.629,92.2623,100.3382,95.6872,95.0825,100.3276,99.9835,98.1081,98.7102,101.9657,102.9115,101.8405,107.0614,,115.2201,108.793,102.1993,100.3273,101.1088,101.1345,101.3273,,,,,92.3913043478261,100.112,104.1932,105.0851,102.7086,104.8156,109.1347,109.5966,110.4335,109.9564,108.8236,108.3082,,111.323,112.2522,110.8429,112.6875,112.7896,112.5625,115.1378,115.4847,120.9235,117.3187,116.3802,114.2995,115.6726,127.762,125.0727,119.2871,115.8857,117.3845,121.0657,115.2106,114.8985,116.8295,124.4084,126.7558,120.1312,118.9539,115.4733,113.1369,115.027,114.3185,106.1452,110.8782,111.6833,109.9783,,,,114.125494071146,105.2958,,103.4908,104.0977,101.9818,102.8627,,,,,,,102.969348659004,,,117.60752688172,106.3393,105.3254,,,,,98.9690721649484,,93.8108,,,,,,,,,,,,,,,,85.4576561163388,,,90.1658031088083,,,,,83.8932806324111,86.5233,,93.0076,,101.2688,,96.472,,97.4798,99.6631,95.9002,95.7376,95.7907,94.1693,98.3477,98.245,101.6495,101.3306,,96.2979,,,,,,,,,92.3317683881064,,,,
"75287","Dallas","TX","Dallas-Fort Worth","Dallas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6866118175019,,,86.8852459016394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.1869158878505,89.3282,,92.4097,,89.5471,,95.2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29483","Summerville","SC","Charleston","Dorchester",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5343618513324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10024","New York","NY","New York","New York",,,,,,,,,,325.396825396825,,,,,,,,,,,,,,,,,383.663366336634,378.1471,394.3235,382.3038,414.2156,423.2187,408.0577,387.3091,,,367.692307692308,,409.3415,,439.9454,,,,,,,,,569.105691056911,540.8461,564.405,,,573.065902578797,,631.3218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.614942528736,,,,800.514800514801,,792.0216,808.6671,858.2009,905.4605,,,881.742738589212,928.2232,903.8913,881.0255,895.9414,973.464,1007.2343,1024.7265,1038.929,1030.4797,1018.1406,,,,1182.85714285714,1096.8149,,,1005.27108433735,1039.5727,,,,,,,,1101.71568627451,1004.336,1036.85,1120.915,1185.627,1221.8207,,,,,1227.27272727273,,1252.2096,,1212.1911,1221.5612,,1151.2422,1113.1822,,,,,,,,,,,940.789473684211,926.2784,946.0374,987.8432,,,,1004.54545454545,,,,,1030.71948261924,,1099.6625,,,,1120.40133779264,,1311.0295,1182.5789,1138.5349,1057.4552,1171.7949,,,,,,,,,,1056.91056910569,1049.3853,,973.1151,,,1186.29173989455,,1259.4598,1276.8973,1320.402,1243.921,1244.2923,1141.9923,1143.318,1222.5859,1271.5253,1348.6933,1389.3799,1372.0245,1405.0518,1376.5997,1486.6572,1463.1926,1386.7301,,1390.4657,,1254.2214,,,1239.6694214876
"11206","New York","NY","New York","Kings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.514792899408,,,186.727951738006,,,,,,,,225.225225225225,218.4082,,229.0275,,247.0187,,,,241.002570694087,,217.6491,218.7267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.058419243986,,,,,,,,,,,,,,,,,,,,
"11214","New York","NY","New York","Kings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.797752808989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.2137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30096","Duluth","GA","Atlanta","Gwinnett",,,,,,57.2916666666667,,,,56.4748201438849,,,,67.3699015471167,68.134,71.4367,71.3109,70.7265,65.987,,,,,64.2664872139973,65.0727,,,63.4553283100108,,62.931,,67.0206,65.9927,,,70.5059203444564,65.9942,66.9435,65.865,64.273,65.4987,69.0293,65.9373,68.6798,70.3411,,,77.6231263383298,72.6831,74.0419,75.8395,76.0804,76.6697,,77.7085,,74.8129,74.3874,79.0338,85.4601,84.4158,86.5653,89.7634,94.9498,94.6903,89.6164,85.0962,82.9446,81.8076,79.7341,83.1759,88.8893,84.6939,82.0518,82.7302,,88.1165,87.9262,,89.8498,86.5057,,,,82.4292452830189,82.3946,82.9688,83.8149,85.0531,85.6972,86.0447,87.0008,87.149,86.662,86.4253,86.2927,87.4853,92.7928,92.401,92.1114,91.0644,91.7882,92.5352,92.0125,91.2584,92.8945,,92.5174,92.3399,91.7712,92.554,92.7131,92.8522,92.7635,94.1216,93.7697,93.9987,93.5353,93.7951,94.4825,95.4727,96.4092,95.4305,95.3233,96.0815,96.8117,98.0771,99.1054,99.0291,98.8502,99.2573,97.8396,99.7292,101.8161,102.4051,98.8107,92.3983,89.8267,,92.2187,,96.9109,,,,89.622641509434,92.9573,,84.2431,84.4134,,74.4697,82.0377,,,,,88.5780885780886,,82.2533,,75.1047,83.1381,79.0078,,,,,75.809199318569,,65.0706,,,,66.6915052160954,,,,,51.4705882352941,,53.2826,53.6763,,,,,,,,,,,,53.0660377358491,,53.4548,,,,,,61.1438679245283,,,,,67.2748004561003,,,,,,,,,,,83.4542815674891,,82.1957,86.2108,,90.3035,83.9399,81.1359,
"23464","Virginia Beach","VA","Virginia Beach","Virginia Beach City",47.0833333333333,,,47.3557692307692,46.7887,47.8276,49.9449,49.426,,,,41.9886363636364,43.4125,48.5161,51.067,51.3729,50.4297,,48.6279,48.433,47.4319,,,50,,,49.2947813822285,49.7951,,47.79,50.7692,,53.348,52.1326,51.796,50.6473,49.6949,49.8714,51.4046,53.2094,52.4309,51.4371,51.8691,53.4824,53.5922,51.2588,52.8296,52.5871,51.56,52.8095,54.1774,54.5132,54.3404,54.1999,54.4535,53.8998,53.1988,53.7954,53.5006,54.5843,54.965,53.832,55.4554,56.8396,56.6596,56.2075,56.373,56.6119,55.8162,56.7137,58.2254,59.8535,61.1633,60.3131,60.5146,62.6672,65.8877,65.5588,68.3768,68.2565,65.6524,64.2531,64.5382,65.7485,75.5743,73.2111,70.4853,70.1293,73.719,80.6792,80.1778,78.3582,75.678,76.3652,76.6461,77.2625,79.5908,85.7474,90.9505,92.1861,91.34,90.2267,90.9075,93.4241,93.929,92.895,95.4797,100.6672,105.5229,106.2321,104.1468,107.4677,114.1074,118.4545,118.7843,120.6859,122.145,125.4197,123.352,124.924,128.4699,129.4105,128.8198,132.6065,137.4125,135.7916,133.3997,132.974,133.3792,131.8928,135.5479,137.5884,136.9312,137.4798,142.7833,142.0057,138.661,140.7734,139.6148,136.4316,136.3329,140.1996,139.3829,141.2541,140.5579,138.4234,138.3991,130.6948,132.0079,129.6443,128.3188,,,119.201030927835,,139.2765,132.4985,130.2281,126.4837,131.0682,126.4842,126.3495,124.9123,125.9556,126.3903,126.1289,,126.5343,115.6303,119.1389,120.3191,113.1551,102.8385,,,115.291262135922,113.689,,,86.2068965517241,,,,,105.886970172684,103.2314,103.7211,,95.632,,,99.2034757422158,,99.3068,103.8123,113.4257,109.9961,106.3813,103.21,95.6095,92.0527,91.9395,93.2689,82.1718,90.8948,98.979,100.7691,100.5187,110.867,102.8466,102.9299,108.462,,,,,98.6842105263158,100.8164,,103.4166,108.0796,,103.1651,93.6921,98.7294,102.2064,100.4563
"94501","Alameda","CA","San Francisco","Alameda",,,,,,,,,124.623115577889,,,,136.752136752137,134.769,,130.6105,131.3063,,,133.783783783784,,,148.508430609598,138.8323,146.6059,150.1062,148.1207,151.3828,149.8489,,147.1263,149.5828,151.6818,,,,172.426746806912,174.2719,178.8533,182.3258,,185.267,180.3187,,,,,223.503965392934,230.0933,,,,,235.371179039301,,,,,,,,,,,,,,,,,,,283.333333333333,284.1358,,279.1308,,290.5573,,,,,299.772899318698,,,307.142857142857,296.1115,313.0813,311.2847,317.115,303.8047,304.191,295.5713,,317.078,,,,397.562833206398,364.2987,366.5701,379.3744,378.1976,377.2706,380.5254,,,,437.242798353909,,443.2248,453.985,447.9297,,426.8042,444.7135,443.2049,,,407.268170426065,,,,,,451.403887688985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.201005025126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.426470588235,395.2481,,,,,,
"11229","New York","NY","New York","Kings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.08085106383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"85032","Phoenix","AZ","Phoenix","Maricopa",66.481,68.03,63.2928,61.9904,66.2321,64.5096,61.3171,60.8679,63.7802,63.8993,,69.476,71.7206,67.3312,66.7148,67.476,63.0303,65.4817,61.3401,64.5871,68.6626,71.1169,72.1935,67.622,63.9751,63.302,65.2895,69.5773,66.2291,70.1027,70.2626,76.4616,75.5125,72.8102,72.7555,70.589,73.6811,75.3308,79.4164,75.345,73.7431,68.7398,72.5369,75.7148,75.5225,74.0866,72.3466,73.3738,79.0182,80.4381,78.3095,74.8632,78.6341,84.2854,80.3014,82.5874,79.9349,82.2728,86.0448,81.4804,85.2048,83.6616,84.9065,81.7764,78.9958,83.357,82.8819,84.4731,,86.4522,83.7428,83.3507,81.6802,84.6158,89.6105,85.3116,81.7521,83.337,,81.6755,81.2293,90.3543,88.2945,85.6965,88.1973,95.5676,96.7168,95.3399,90.9685,91.5326,91.0505,89.2547,88.8544,88.2854,93.4446,95.577,97.9748,96.8148,95.5579,96.6732,92.8051,98.0476,108.1092,114.0459,114.561,114.6212,119.1672,125.137,126.8294,132.6151,142.433,,192.4087,182.1342,172.3238,167.8823,165.2988,153.9095,159.8895,170.1678,168.1033,174.4263,187.53,200.4809,214.387,208.725,199.4128,209.9992,202.2218,186.1343,180.902,181.607,185.3477,181.0501,183.8729,177.2816,174.2738,177.3312,169.8395,164.7224,,,,,149.370277078086,,,,173.267326732673,,,,,,,,,,,,,95.8994708994709,,86.3849,,,,81.8540433925049,89.0029,85.6806,83.5204,77.2088,,,,,105.882352941176,,,,,53.1088082901554,54.1777,57.0749,61.7003,63.9453,,73.4468,78.0911,,,60.1577909270217,70.957,72.7544,87.1525,91.7574,77.9515,72.2319,,,,88.2352941176471,94.6714,82.4569,89.2006,90.42,112.8458,114.3206,,,131.764705882353,,,,110.100090991811,110.769,,98.9733,98.4932,102.7053,106.5151,108.6644,104.5198,101.6256,108.3856,112.8989,113.2387
